,Acquisition Amount,Acquisition Date,Acquisition Method,Address,Asbestos Survey RFP Group,BTF Recommendation,Bid Price Contractor Amount,Case GTJ Photo Link,Current Status,Current Status Date,Demo Contractor,Demo Contractor Proceed Date,Demo RFP Group,Foreclosure Year,Grant Program,Knock Down Date,NTP Batch,NTP Date,Occupancy Model Last Update,Occupancy Model Probability,Parcel ID,Photo URL,Pipeline,Planned Knock Down Date,Program,Property Ownership,Sold - Auction,Sold - Direct Sale,Sold - Side Lot,Sold Date,Util Cut Status
649,,2017-01-13,Transfer-WCT,5125 Neff,,,0.0,http://www.gtjadmin.com/view_assets.asp?id=2166180,Demo Review,2017-02-03,,,,,,,,,2017-03-15,33.9115430672169,21076302.,https://wdwot.s3.amazonaws.com/blexts/000/016/645/blext20131209-25444-xjrs8k.jpg,HHF Demo,,HHF Demo,DLBA Owned,False,False,False,,No Cuts Confirmed
650,,2017-01-13,Transfer-WCT,10410 Balfour,,,0.0,,For Sale,2017-02-16,,,,,,,,,,,21067836.,https://wdwot.s3.amazonaws.com/blexts/000/016/657/blext20131209-9620-10ecfbn.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
651,,2014-12-02,Transfer-MLB,18440 Schaefer,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,22030171.,https://wdwot.s3.amazonaws.com/blexts/000/016/660/blext20131209-5409-1uf3kxe.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
652,,2014-12-04,Transfer-City PDD,8874 Farmbrook,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,21078098.,https://wdwot.s3.amazonaws.com/blexts/000/016/667/blext20131209-5409-j9fp7u.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
653,,2016-01-15,Transfer-WCT,5103 Neff,,,0.0,http://gtjadmin.com/view_assets.asp?id=2082967,Demo Review,2016-04-30,,,,,,,Draft HHF5 DTE Release 1,,2017-03-15,59.114413872798,21076304.,https://wdwot.s3.amazonaws.com/blexts/000/564/664/321bd9cb918ffcb2.jpg?t=1459569763,HHF Demo,,HHF Demo,DLBA Owned,False,False,False,,No Cuts Confirmed
654,,2015-01-06,Transfer-WCT,19434 Stansbury,,,0.0,,For Sale,2016-03-30,,,,2014,,,,,,,22033593.,https://wdwot.s3.amazonaws.com/blexts/000/016/675/blext20131209-32346-1wjbs34.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
655,,2017-01-13,Transfer-WCT,10424 Balfour,,Further Analysis,0.0,http://www.gtjadmin.com/view_assets.asp?id=2165959,Sales Review,2017-02-03,,,,2013,,,,,2017-03-15,14.3120027430898,21067838.,https://wdwot.s3.amazonaws.com/blexts/000/680/798/e92e9c566f3eb69b.jpg?t=1477973279,Auction,,Auction,DLBA Owned,False,False,False,,No Cuts Confirmed
656,,2014-07-10,Transfer-City PDD,14855 Dacosta,07212014E,Structure Removal,10500.0,http://www.gtjadmin.com/view_assets.asp?id=1891842,For Sale,2016-03-30,Blue Star,2014-10-01,8C,2010,a07j0000003iIyrAAE,2014-11-03,HHF1 NTP 10,2014-06-30,,,22115912.,https://wdwot.s3.amazonaws.com/blexts/000/245/021/blext.jpg,Side Lot,2014-11-03,Side Lot,DLBA Owned,False,False,False,,Double Cut
657,,2014-12-04,Transfer-City PDD,215 Owen,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,01002949.,https://wdwot.s3.amazonaws.com/blexts/000/016/700/blext20131209-25444-rhy5vc.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
658,,2014-03-04,Transfer-City PDD,227 Owen,03282014C,Structure Removal,13800.0,http://www.gtjadmin.com/view_assets.asp?id=1873749,Sales Review,2016-03-30,ABC Demolition,,4a,2010,a07j0000003iIyrAAE,2014-07-28,HHF1 NTP 2,2014-03-27,,,01002950.,https://wdwot.s3.amazonaws.com/blexts/000/609/280/c08bc7449f6234a5.jpg?t=1467346154,Side Lot,2014-07-14,Side Lot,DLBA Owned,False,False,False,,Double Cut
659,,2014-07-10,Transfer-City PDD,14861 Dacosta,07282014B,Structure Removal,14200.0,http://www.gtjadmin.com/view_assets.asp?id=1891859,For Sale,2016-11-21,Blue Star,2014-10-01,8C,2010,a07j0000003iIyrAAE,2014-11-03,HHF1 NTP 10,2014-06-30,,,22115911.,https://wdwot.s3.amazonaws.com/blexts/000/245/020/blext.jpg,Side Lot,2014-11-03,Side Lot,DLBA Owned,False,False,False,,Double Cut
660,,2014-12-02,Transfer-MLB,18430 Schaefer,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,22030170.,https://wdwot.s3.amazonaws.com/blexts/000/016/715/blext20131209-25444-15o0yul.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
661,,2014-12-02,Transfer-MLB,18420 Schaefer,,,0.0,,For Sale,2016-11-21,,,,,,,,,,,22030169.,https://wdwot.s3.amazonaws.com/blexts/000/016/727/blext20131209-5409-110y9x7.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
662,,2015-06-16,Transfer-City PDD,10454 Balfour,,,0.0,,,2016-03-30,,,,2008,,,,,,,21067843.001,https://wdwot.s3.amazonaws.com/blexts/000/016/733/blext20131209-22383-1f8kwt8.jpg,,,Side Lot,Formerly DLBA Owned,False,False,True,2015-06-27,No Cuts Confirmed
663,,2014-12-02,Transfer-MLB,18410 Schaefer,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,22030168.,https://wdwot.s3.amazonaws.com/blexts/000/016/737/blext20131209-5409-k1mf2h.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
664,,2016-01-13,Transfer-WCT,235 Owen,,,0.0,,,2016-07-15,,,,,,,,,,,01002951.,https://wdwot.s3.amazonaws.com/blexts/000/016/738/blext20131209-5409-1ao3vuy.jpg,,,Side Lot,Formerly DLBA Owned,False,False,False,2016-07-15,No Cuts Confirmed
665,,2014-12-04,Transfer-City PDD,8928 Hereford,,,0.0,,For Sale,2016-11-21,,,,2003,,,,,,,21003519.,https://wdwot.s3.amazonaws.com/blexts/000/016/761/blext20131209-25444-17o245b.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
666,,2017-01-13,Transfer-WCT,8867 University Pl,,,0.0,,For Sale,2017-02-16,,,,,,,,,,,21077423-7,https://wdwot.s3.amazonaws.com/blexts/000/016/779/blext20131209-25444-13ev8zo.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
667,,2014-12-04,Transfer-City PDD,266 Owen,,Community Input,0.0,,For Sale,2016-03-30,,,,2003,,,,,,,01002927.,https://wdwot.s3.amazonaws.com/blexts/000/016/796/blext20131209-27748-eef8jd.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
668,,,Default Judgement,273 Owen,2.15.16D,Structure Removal,15712.5,http://gtjadmin.com/view_assets.asp?id=2053374,Demolished,2016-06-09,DMC Consultants,2016-04-27,3.31.2016C,2012,a07j000000BbILwAAN,2016-06-08,HHF3 NTP5,2016-02-12,,,01002956.,https://wdwot.s3.amazonaws.com/blexts/000/662/492/b296842eb6ede84f.jpg?t=1475035655,HHF Demo,2016-06-08,HHF Demo,DLBA Owned,False,False,False,,Double Cut
669,,2015-06-16,Transfer-City PDD,3292 Lothrop,3.29.2016B,Structure Removal,12979.0,http://gtjadmin.com/view_assets.asp?id=2067686,Demolished,2016-07-29,"Adamo Group, Inc.",2016-06-24,6.1.2016K,2013,a07j000000EHcY6AAL,2016-07-29,HHF4 NTP 2,2016-03-18,,,12001222.,https://wdwot.s3.amazonaws.com/blexts/000/559/891/aeeecbfc10e3dae1.jpg?t=1456808571,HHF Demo,2016-07-25,HHF Demo,DLBA Owned,False,False,False,,Double Cut
670,,2014-12-04,Transfer-City PDD,274 Owen,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,01002926.,https://wdwot.s3.amazonaws.com/blexts/000/016/831/blext20131209-27748-eggtxx.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
671,,2014-12-04,Transfer-City PDD,282 Owen,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,01002925.,https://wdwot.s3.amazonaws.com/blexts/000/016/857/blext20131209-27748-cm3td4.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
672,,,Default Judgement,10347 Mckinney,,Structure Removal,0.0,http://gtjadmin.com/view_assets.asp?id=2083367,Demo Pipeline,2017-03-03,,,,2012,,,HHF5 NTP 1,2017-03-21,2017-03-15,14.3120027430898,21068237.,https://wdwot.s3.amazonaws.com/blexts/000/680/790/2a16e4c2d40143b9.jpg?t=1477973277,HHF Demo,,HHF Demo,DLBA Owned,False,False,False,,Gas Cut Only
673,,2014-07-10,Transfer-City PDD,20538 Buffalo,1K,Structure Removal,18400.0,http://www.gtjadmin.com/view_assets.asp?id=1936420,,2017-03-24,Homrich,2015-10-05,9.15A,2012,a07j0000003iIywAAE,2015-11-30,HHF2 NTP 1 (Batch 4),2015-02-24,,,13014827.,https://wdwot.s3.amazonaws.com/blexts/000/314/207/blext.jpg,Inventory,2015-11-30,Inventory,DLBA Owned,False,False,False,,Double Cut
674,,2014-12-04,Transfer-City PDD,289 Owen,,,0.0,,For Sale,2016-03-30,,,,2003,,,,,,,01002958.,https://wdwot.s3.amazonaws.com/blexts/000/016/903/blext20131209-5328-1gyzpi1.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
675,,2014-12-04,Transfer-City PDD,296 Owen,,,0.0,,Vacant Land,2016-07-26,,,,2007,,,,,,,01002923.,https://wdwot.s3.amazonaws.com/blexts/000/016/906/blext20131209-27748-431cle.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
676,,2014-12-02,Transfer-MLB,302 Owen,,,0.0,,For Sale,2016-11-21,,,,,,,,,,,01002922.,https://wdwot.s3.amazonaws.com/blexts/000/016/918/blext20131209-27748-1wbfzxt.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
677,,2014-05-09,Transfer-MLB,17508 Vaughan,,Community Input,0.0,,For Sale,2016-03-30,,,,2011,,,,,,,22097874.,https://wdwot.s3.amazonaws.com/blexts/000/016/923/blext20131209-22383-1hupbjo.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
678,,2014-07-10,Transfer-City PDD,7240 Clayburn,07062014D,Structure Removal,12009.21,http://www.gtjadmin.com/view_assets.asp?id=1887824,Sales Review,2016-03-30,"Adamo Group, Inc.",,Unit Price 3.1,2010,a07j0000003iIyrAAE,2014-09-30,HHF1 NTP 8,2014-07-25,,,22068362.,https://wdwot.s3.amazonaws.com/blexts/000/166/830/blext.jpg,Side Lot,2014-08-14,Side Lot,DLBA Owned,False,False,False,,Double Cut
679,,2015-01-06,Transfer-WCT,10701 Stratmann,1.27.2016B,Structure Removal,9712.5,http://gtjadmin.com/view_assets.asp?id=1961530,,2017-03-24,DMC Consultants,2016-04-20,3.31.2016A,2014,a07j000000BbILwAAN,2016-05-25,HHF3 NTP2,2015-12-22,,,21058590.,https://wdwot.s3.amazonaws.com/blexts/000/309/272/blext.jpg,Inventory,2016-05-25,Inventory,DLBA Owned,False,False,False,,Double Cut
680,,2015-01-06,Transfer-WCT,17154 Biltmore,,Community Input,0.0,,,2016-08-23,,,,2014,,,,,,,22064013.,https://wdwot.s3.amazonaws.com/blexts/000/011/824/blext20131206-17307-r65eil.jpg,Community Partner,,Community Partner,DLBA Owned,False,False,False,,No Cuts Confirmed
681,,2014-01-23,Transfer-WCT,1538 Calvert,,Structure Removal,0.0,http://www.gtjadmin.com/view_assets.asp?id=2087250,Demo Review,2016-04-18,,,,2013,,,Draft HHF5 DTE Release 2,,2017-03-15,14.3120027430898,06002775.,https://wdwot.s3.amazonaws.com/blexts/000/566/312/927f187c19917c4f.jpg?t=1460606587,HHF Demo,,HHF Demo,DLBA Owned,False,False,False,,No Cuts Confirmed
682,,,Default Judgement,19760 Greenlawn,,Structure Removal,0.0,http://gtjadmin.com/view_assets.asp?id=2062029,Demo Pipeline,2017-03-03,,,,2013,,,HHF5 NTP 1,2017-03-21,2017-03-15,14.3120027430898,16029616.,https://wdwot.s3.amazonaws.com/blexts/000/679/727/8c75a5771e2751b6.jpg?t=1477627792,HHF Demo,,HHF Demo,DLBA Owned,False,False,False,,Gas Cut Only
683,,2016-01-15,Transfer-WCT,18101 Cornwall,,Community Input,0.0,http://gtjadmin.com/view_assets.asp?id=2082953,Demo Review,2017-02-16,,,,,,,,,2017-03-15,14.3120027430898,21002117-9,https://wdwot.s3.amazonaws.com/blexts/000/564/634/60631e79dc6d5a3a.jpg?t=1459569760,HHF Demo,,HHF Demo,DLBA Owned,False,False,False,,No Cuts Confirmed
684,,2015-01-06,Transfer-WCT,17160 Biltmore,,Community Input,0.0,,,2016-08-23,,,,2014,,,,,,,22064014.,https://wdwot.s3.amazonaws.com/blexts/000/011/850/blext20131206-17307-12efbbp.jpg,Community Partner,,Community Partner,DLBA Owned,False,False,False,,No Cuts Confirmed
685,,2015-01-06,Transfer-WCT,19779 Greenlawn,,Structure Removal,0.0,http://www.gtjadmin.com/view_assets.asp?id=1941890,Sales Review,2016-07-01,,,,2014,,,,,2017-03-15,5.04159017374991,16029733.,https://wdwot.s3.amazonaws.com/blexts/000/679/649/93234bcfe13ad072.jpg?t=1477627775,Auction,,Auction,DLBA Owned,False,False,False,,No Cuts Confirmed
686,,2016-01-15,Transfer-WCT,4601 Radnor,2.29.2016A,Community Input,7726.5,http://www.gtjadmin.com/view_assets.asp?id=2060030,For Sale,2017-02-16,DMC Consultants,2016-05-04,4.7.2016C,2010,a07j000000BbILwAAN,2016-08-03,HHF3 NTP 7,2016-02-26,,,21078453.,https://wdwot.s3.amazonaws.com/blexts/000/551/073/3c70b330e89ae11e.jpg?t=1455082410,Side Lot,2016-08-03,Side Lot,DLBA Owned,False,False,False,,Double Cut
687,,2015-06-16,Transfer-City PDD,7617 Jordan,,Structure Removal,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,15002460.,https://wdwot.s3.amazonaws.com/blexts/000/393/783/blext.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
688,,2015-01-06,Transfer-WCT,17166 Biltmore,,Community Input,0.0,,,2016-08-23,,,,2014,,,,,,,22064015.,https://wdwot.s3.amazonaws.com/blexts/000/011/883/blext20131206-17307-hhetxd.jpg,Community Partner,,Community Partner,DLBA Owned,False,False,False,,No Cuts Confirmed
689,,2016-01-15,Transfer-WCT,4591 Radnor,,Community Input,0.0,http://gtjadmin.com/view_assets.asp?id=2082952,Demo Review,2016-06-20,,,,2010,,,,,2017-03-15,14.3120027430898,21078454.,https://wdwot.s3.amazonaws.com/blexts/000/564/631/f331811cb17cdb43.jpg?t=1459569760,HHF Demo,,HHF Demo,DLBA Owned,False,False,False,,No Cuts Confirmed
690,,2014-07-10,Transfer-City PDD,4585 Radnor,,Further Analysis,0.0,http://www.gtjadmin.com/view_assets.asp?id=1941074,Demo Review,2016-11-14,,,,2012,,,,,2017-03-15,14.3120027430898,21078455.,https://wdwot.s3.amazonaws.com/blexts/000/011/902/blext20131206-17307-xm9ylr.jpg,HHF Demo,,HHF Demo,DLBA Owned,False,False,False,,No Cuts Confirmed
691,,2015-06-16,Transfer-City PDD,1193 Lakeview,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,21052684.,https://wdwot.s3.amazonaws.com/blexts/000/011/910/blext20131210-16127-163m3h2.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
692,,2015-01-06,Transfer-WCT,17214 Biltmore,,Community Input,0.0,,,2016-08-23,,,,2014,,,,,,,22064022-3,https://wdwot.s3.amazonaws.com/blexts/000/011/917/blext20131206-17307-n5g5k8.jpg,Community Partner,,Community Partner,DLBA Owned,False,False,False,,No Cuts Confirmed
693,,2014-07-10,Transfer-City PDD,1524 Calvert,2A,Structure Removal,22779.0,http://www.gtjadmin.com/view_assets.asp?id=1943961,For Sale,2016-03-30,"Adamo Group, Inc.",,5.5A,2012,a07j0000003iIywAAE,2015-07-09,HHF2 NTP 2 (Batch 6),2015-03-18,,,06002777-86,https://wdwot.s3.amazonaws.com/blexts/000/011/927/blext20131206-17307-16ez6yx.jpg,Side Lot,2015-07-06,Side Lot,DLBA Owned,False,False,False,,Double Cut
694,,2014-12-02,Transfer-MLB,2378 Hammond,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,16015655.,https://wdwot.s3.amazonaws.com/blexts/000/011/940/blext20131209-17151-k9m81g.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
695,,2014-12-02,Transfer-MLB,9445 Oakland,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,03002987.,https://wdwot.s3.amazonaws.com/blexts/000/011/948/blext20131206-17307-ugfgg7.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
696,,2015-06-16,Transfer-City PDD,1181 Lakeview,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,21052686.,https://wdwot.s3.amazonaws.com/blexts/000/011/956/blext20131206-13247-1ovuq18.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
697,,2015-06-16,Transfer-City PDD,1175 Lakeview,,Community Input,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,21052687.,https://wdwot.s3.amazonaws.com/blexts/000/011/971/blext20131206-13247-1y28or.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
698,,2015-01-06,Transfer-WCT,3103 Tillman,,,0.0,,For Sale,2016-06-01,,,,2014,,,,,,,12007565.001,https://wdwot.s3.amazonaws.com/blexts/000/166/889/blext.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
699,,2015-06-16,Transfer-City PDD,1511 Calvert,3.29.2016A,Structure Removal,21580.0,http://www.gtjadmin.com/view_assets.asp?id=2087244,Demolished,2016-06-18,Rickman Enterprise Group,2016-05-24,4.28.2016I,2010,a07j000000IyNw6AAF,2016-06-17,HHF4 NTP 1,2016-03-08,,,06002746.,https://wdwot.s3.amazonaws.com/blexts/000/566/309/73771b595b0600f0.jpg?t=1460606587,HHF Demo,2016-06-17,HHF Demo,DLBA Owned,False,False,False,,Double Cut
700,,2015-06-16,Transfer-City PDD,1519 Calvert,,,0.0,,Vacant Land,2016-07-26,,,,2012,,,,,,,06002747.,https://wdwot.s3.amazonaws.com/blexts/000/012/006/blext20131206-17307-1ycnsn0.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
701,,2016-01-15,Transfer-WCT,4511 Radnor,,Community Input,0.0,http://gtjadmin.com/view_assets.asp?id=2121106,Demo Review,2017-02-01,,,,,,,,,2017-03-15,14.3120027430898,21078464.,https://wdwot.s3.amazonaws.com/blexts/000/551/071/7966e5ca8176f7a6.jpg?t=1455082410,HHF Demo,,HHF Demo,DLBA Owned,False,False,False,,No Cuts Confirmed
702,,2016-01-14,Transfer-City PDD,1523 Calvert,,Community Input,0.0,,Vacant Land,2016-07-26,,,,2009,,,,,,,06002748.,https://wdwot.s3.amazonaws.com/blexts/000/012/030/blext20131206-17307-m6w7qo.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
703,,2014-07-10,Transfer-City PDD,1533 Calvert,1.27.2016C,Structure Removal,16900.0,http://www.gtjadmin.com/view_assets.asp?id=1943962,Demolished,2016-08-09,ABC Demolition,2016-03-30,3.8.16B,2009,a07j000000BbILwAAN,2016-05-14,HHF3 NTP2,2015-12-22,,,06002749.,https://wdwot.s3.amazonaws.com/blexts/000/012/047/blext20131206-17307-1wwdt2i.jpg,HHF Demo,2016-05-14,HHF Demo,DLBA Owned,False,False,False,,Double Cut
704,,2015-06-16,Transfer-City PDD,12850 Dolson,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,22113132.,https://wdwot.s3.amazonaws.com/blexts/000/245/011/blext.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
705,,2014-07-10,Transfer-City PDD,1539 Calvert,,Structure Removal,0.0,http://www.gtjadmin.com/view_assets.asp?id=2087251,Demo Review,2016-04-18,,,,2012,,,Draft HHF5 DTE Release 2,,2017-03-15,14.3120027430898,06002750.,https://wdwot.s3.amazonaws.com/blexts/000/566/314/1a54ffaf7f107883.jpg?t=1460606588,HHF Demo,,HHF Demo,DLBA Owned,False,False,False,,No Cuts Confirmed
706,,2016-01-13,Transfer-WCT,335 E Boston Blvd,,,0.0,,,2016-10-20,,,,,,,,,,,01003221.,https://wdwot.s3.amazonaws.com/blexts/000/012/097/blext20131206-17307-9funpj.jpg,,,Side Lot,Formerly DLBA Owned,False,False,False,2016-10-20,No Cuts Confirmed
707,,2014-07-10,Transfer-City PDD,3352 Breckenridge,06012014A,Further Analysis,10775.0,http://www.gtjadmin.com/view_assets.asp?id=1887652,,2016-03-30,DMC Consultants,,DECON7A,2010,a07j0000003iIyrAAE,2014-08-28,HHF1 NTP 7,,,,12000570.,https://wdwot.s3.amazonaws.com/blexts/000/149/182/blext.jpg,,2014-08-28,Side Lot,Formerly DLBA Owned,False,False,True,2015-03-06,Double Cut
708,,2015-06-16,Transfer-City PDD,9235 Woodhall,,,0.0,,For Sale,2016-03-30,,,,2012,,,,,,,21075990.,https://wdwot.s3.amazonaws.com/blexts/000/012/126/blext20131206-17307-9jlykr.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
709,,2015-06-16,Transfer-City PDD,19140 Freeland,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,22035832.,https://wdwot.s3.amazonaws.com/blexts/000/012/132/blext20131206-17307-17i377x.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
710,,2014-12-04,Transfer-City PDD,9229 Woodhall,,Community Input,0.0,,For Sale,2016-03-30,,,,2007,,,,,,,21075991.,https://wdwot.s3.amazonaws.com/blexts/000/012/135/blext20131206-17307-8czkim.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
711,,2014-07-10,Transfer-City PDD,9240 Woodhall,07282014D,Structure Removal,8447.24,http://www.gtjadmin.com/view_assets.asp?id=1893552,For Sale,2016-11-21,Homrich,,Unit Price 6.1,2009,a07j0000003iIyrAAE,2014-09-03,HHF1 NTP 11,2014-07-03,,,21075989.,https://wdwot.s3.amazonaws.com/blexts/000/012/140/blext20131206-32097-1ov8fin.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,Double Cut
712,,2017-01-13,Transfer-WCT,9221 Woodhall,,Further Analysis,0.0,http://www.gtjadmin.com/view_assets.asp?id=2166175,,2017-02-03,,,,2013,,,,,2017-03-15,93.9642123179507,21075992.,https://wdwot.s3.amazonaws.com/blexts/000/684/815/73e8c3293e841ccf.jpg?t=1478232514,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
713,,2016-01-15,Transfer-WCT,18930 Evergreen,3.7.2016D,Structure Removal,0.0,http://gtjadmin.com/view_assets.asp?id=2061811,Demo Contracted,2016-07-13,Rickman Enterprise Group,,6.22.2016A,,a07j000000EHcY6AAL,,HHF3 NTP 8,2016-03-04,2017-03-15,21.6603211062418,22095867-9,https://wdwot.s3.amazonaws.com/blexts/000/551/863/61d9e8ecbddb5938.jpg?t=1455426127,HHF Demo,2016-08-02,HHF Demo,DLBA Owned,False,False,False,,Double Cut
714,,2014-12-04,Transfer-City PDD,306 Westminster,,,0.0,,Vacant Land,2016-07-26,,,,,,,,,,,01003112.,https://wdwot.s3.amazonaws.com/blexts/000/012/201/blext20131206-32097-lpzuc7.jpg,Inventory,,Inventory,DLBA Owned,False,False,False,,No Cuts Confirmed
715,,2014-12-04,Transfer-City PDD,311 Westminster,,,0.0,,,2016-03-30,,,,2003,,,,,,,01003159.,https://wdwot.s3.amazonaws.com/blexts/000/012/208/blext20131210-31178-12qaz98.jpg,,,Side Lot,Formerly DLBA Owned,False,False,True,2015-07-25,No Cuts Confirmed
716,,,Default Judgement,6876 Clayton,,Community Input,0.0,http://gtjadmin.com/view_assets.asp?id=2106163,Demo Review,2016-12-05,,,,,,,,,2017-03-15,31.2017560403699,18001707.,https://wdwot.s3.amazonaws.com/blexts/000/587/016/0ef7814dfc9a686b.jpg?t=1464926757,HHF Demo,,HHF Demo,DLBA Owned,False,False,False,,No Cuts Confirmed
717,,2016-01-15,Transfer-WCT,16864 Heyden,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,22099245.,https://wdwot.s3.amazonaws.com/blexts/000/607/103/47983f39f7e1297f.jpg?t=1467259586,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
718,,2017-01-13,Transfer-WCT,16881 Ferguson,,Further Analysis,0.0,http://www.gtjadmin.com/view_assets.asp?id=2164987,Sales Review,2017-02-03,,,,2013,,,,,2017-03-15,14.3120027430898,22063755.,https://wdwot.s3.amazonaws.com/blexts/000/660/941/6a8cf9031491a1ea.jpg?t=1474690140,Auction,,Auction,DLBA Owned,False,False,False,,No Cuts Confirmed
719,,2014-12-04,Transfer-City PDD,335 Westminster,,,0.0,,,2016-03-30,,,,,,,,,,,01003162.,https://wdwot.s3.amazonaws.com/blexts/000/012/276/blext20131206-17307-18dcpen.jpg,,,Side Lot,Formerly DLBA Owned,False,False,True,2015-06-09,No Cuts Confirmed
720,,2017-01-13,Transfer-WCT,16864 Ferguson,,,0.0,http://www.gtjadmin.com/view_assets.asp?id=2164883,Sales Review,2017-02-03,,,,,,,,,2017-03-15,59.114413872798,22063296.,https://wdwot.s3.amazonaws.com/blexts/000/660/921/dd0129f4672e6391.jpg?t=1474690135,Auction,,Auction,DLBA Owned,False,False,False,,No Cuts Confirmed
721,,2016-01-15,Transfer-WCT,16856 Ferguson,,Further Analysis,0.0,http://www.gtjadmin.com/view_assets.asp?id=2060207,For Sale,2017-02-27,,,,2010,,,,,2017-03-15,14.3120027430898,22063295.,https://wdwot.s3.amazonaws.com/blexts/000/660/911/fd9a4bbe18b19c62.jpg?t=1474690134,Auction,,Auction,DLBA Owned,True,False,False,,No Cuts Confirmed
722,,2016-01-15,Transfer-WCT,9197 Woodhall,,,0.0,,For Sale,2016-03-30,,,,,,,,,,,21075995.,https://wdwot.s3.amazonaws.com/blexts/000/684/808/b35a57e65d7fc8b0.jpg?t=1478232513,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
723,,2016-01-13,Transfer-WCT,358 Westminster,,,0.0,,For Sale,2016-06-01,,,,,,,,,,,01003105.,https://wdwot.s3.amazonaws.com/blexts/000/012/312/blext20131206-32097-fkye4j.jpg,Side Lot,,Side Lot,DLBA Owned,False,False,False,,No Cuts Confirmed
